gwcode,internal_confl,internal_confl_major,internal_confl_minor,internal_confl_part,internal_confl_part_major,internal_confl_part_minor,war,war_major,war_minor,any_conflict,any_conflict_major,any_conflict_minor,ext_conf,ext_conf_major,ext_conf_minor,year
42,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,2004
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
52,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1990
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
55,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1983
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
